date,action,spot,cashflow,n_lots
2015-07-08,FLY_CLOSE,8363.0498046875,-23594.88281067446,3
2015-07-09,OPEN,8328.5498046875,2998.7658934628444,3
2015-07-13,ROLL_PUT,8459.650390625,5061.928164093327,3
2015-07-15,ROLL_PUT,8523.7998046875,8321.120520246806,3
2015-07-15,FLY_CLOSE,8523.7998046875,-21203.98125647326,3
2015-07-16,OPEN,8608.0498046875,2946.4837243786296,3
2015-07-21,ROLL_CALL,8529.4501953125,2728.1295989971086,3
2015-07-22,ROLL_PUT,8633.5,5142.029713957702,3
2015-07-22,FLY_CLOSE,8633.5,-17616.797912493497,3
2015-07-23,OPEN,8589.7998046875,4197.665961720011,3
2015-07-24,ROLL_CALL,8521.5498046875,4706.464630403779,3
2015-07-30,ROLL_CALL,8421.7998046875,7915.2438783427115,3
2015-07-30,FLY_CLOSE,8421.7998046875,-18989.47134157271,3
2015-07-30,OPEN,8421.7998046875,4329.004197893177,3
2015-07-31,ROLL_PUT,8532.849609375,4437.969854735261,3
2015-08-05,ROLL_PUT,8567.9501953125,3201.3402557457875,3
2015-08-06,COVER_CLOSE,8588.650390625,-9932.636847970733,3
2015-08-06,OPEN,8588.650390625,2818.0334871553478,3
2015-08-10,ROLL_CALL,8525.599609375,1634.114202511525,3
2015-08-11,ROLL_CALL,8462.349609375,2186.180215259205,3
2015-08-12,ROLL_CALL,8349.4501953125,10855.222338943337,3
2015-08-12,FLY_CLOSE,8349.4501953125,-19165.420464903826,3
2015-08-13,OPEN,8355.849609375,4204.58942529132,3
2015-08-14,ROLL_PUT,8518.5498046875,12754.435900959237,3
2015-08-14,FLY_CLOSE,8518.5498046875,-23810.124669124016,3
2015-08-20,OPEN,8372.75,3185.3427599924935,3
2015-08-21,ROLL_CALL,8299.9501953125,1694.843510405357,3
2015-08-27,COVER_CLOSE,7948.9501953125,-16654.46039152208,3
2015-08-27,OPEN,7948.9501953125,1652.5366587797234,2
2015-09-01,ROLL_CALL,7785.85009765625,1389.8778748004136,2
2015-09-02,ROLL_CALL,7717.0,1041.96945744873,2
2015-09-03,ROLL_PUT,7823.0,1086.7803537840339,2
2015-09-03,COVER_CLOSE,7823.0,-7248.251142575476,2
2015-09-03,OPEN,7823.0,771.6218779316305,1
2015-09-04,ROLL_CALL,7655.0498046875,1308.6610482824492,1
2015-09-07,ROLL_CALL,7558.7998046875,1029.7668564443738,1
2015-09-08,ROLL_PUT,7688.25,1439.7452697691385,1
2015-09-09,ROLL_PUT,7818.60009765625,2380.1926097562045,1
2015-09-10,COVER_CLOSE,7788.10009765625,-8597.353154543345,1
2015-09-10,OPEN,7788.10009765625,1857.0463322511691,2
2015-09-14,ROLL_PUT,7872.25,227.57948505860827,2
2015-09-18,ROLL_PUT,7981.89990234375,271.2935049010051,2
2015-09-18,COVER_CLOSE,7981.89990234375,-2323.291353324812,2
2015-09-24,OPEN,7868.5,2241.4326242056936,2
2015-09-28,ROLL_CALL,7795.7001953125,354.8555889803081,2
2015-09-30,ROLL_PUT,7948.89990234375,1680.6611943654693,2
2015-10-01,COVER_CLOSE,7950.89990234375,-3952.594696063204,2
2015-10-01,OPEN,7950.89990234375,2605.426066372046,2
2015-10-05,ROLL_PUT,8119.2998046875,4356.694282365473,2
2015-10-07,ROLL_PUT,8177.39990234375,1839.4843482822967,2
2015-10-08,COVER_CLOSE,8129.35009765625,-7427.415792019798,2
2015-10-08,OPEN,8129.35009765625,3265.3048182429784,3
2015-10-14,ROLL_CALL,8107.89990234375,-145.55634690233626,3
2015-10-15,ROLL_PUT,8179.5,-93.15180141741178,3
2015-10-15,COVER_CLOSE,8179.5,-3664.452012211968,3
2015-10-15,OPEN,8179.5,2141.5365302215628,3
2015-10-16,ROLL_PUT,8238.150390625,1940.9643155321028,3
2015-10-19,ROLL_PUT,8275.0498046875,662.9144078925483,3
2015-10-23,ROLL_PUT,8295.4501953125,-105.27477025844792,3
2015-10-23,COVER_CLOSE,8295.4501953125,-2947.064829628366,3
2015-10-29,OPEN,8111.75,3310.7747926866477,3
2015-10-30,ROLL_CALL,8065.7998046875,2439.5209381366603,3
2015-11-03,ROLL_CALL,8060.7001953125,563.2346941018295,3
2015-11-04,ROLL_CALL,8040.2001953125,885.9352790427433,3
2015-11-05,ROLL_CALL,7955.4501953125,5316.594924211944,3
2015-11-05,FLY_CLOSE,7955.4501953125,-14258.920403737724,3
2015-11-05,OPEN,7955.4501953125,5762.302259194987,7
2015-11-09,ROLL_CALL,7915.2001953125,1572.8525883832367,7
2015-11-13,COVER_CLOSE,7762.25,-21834.128507615984,7
2015-11-19,OPEN,7842.75,3450.1121896757486,3
2015-11-24,ROLL_CALL,7831.60009765625,719.8971460574799,3
2015-11-26,ROLL_PUT,7883.7998046875,699.8322807442376,3
2015-11-26,COVER_CLOSE,7883.7998046875,-6825.87222647017,3
2015-11-26,OPEN,7883.7998046875,3328.6928915434783,6
2015-11-27,ROLL_PUT,7942.7001953125,5542.242467890112,6
2015-12-03,ROLL_CALL,7864.14990234375,9609.979791633128,6
2015-12-03,FLY_CLOSE,7864.14990234375,-25882.795271445553,6
2015-12-03,OPEN,7864.14990234375,3052.2924520852857,3
2015-12-04,ROLL_CALL,7781.89990234375,4120.706808699567,3
2015-12-07,ROLL_CALL,7765.39990234375,1641.7606155332705,3
2015-12-08,ROLL_CALL,7701.7001953125,7945.042745516814,3
2015-12-08,FLY_CLOSE,7701.7001953125,-20682.887874727694,3
2015-12-10,OPEN,7683.2998046875,2961.8153016597107,3
2015-12-11,ROLL_CALL,7610.4501953125,3235.4687071519065,3
2015-12-15,ROLL_PUT,7700.89990234375,3268.1830671542857,3
2015-12-16,ROLL_PUT,7750.89990234375,5002.652437402234,3
2015-12-16,FLY_CLOSE,7750.89990234375,-19784.076062706306,3
2015-12-17,OPEN,7844.35009765625,3032.571564023393,6
2015-12-18,ROLL_CALL,7761.9501953125,6499.164997105591,6
2015-12-21,ROLL_PUT,7834.4501953125,2553.3297261341177,6
2015-12-23,ROLL_PUT,7865.9501953125,9257.979892916655,6
2015-12-23,FLY_CLOSE,7865.9501953125,-33500.40935772436,6
2015-12-24,OPEN,7861.0498046875,1890.9750660681398,2
2015-12-28,ROLL_PUT,7925.14990234375,1220.7943299958426,2
2015-12-31,ROLL_PUT,7946.35009765625,593.8487822311445,2
2015-12-31,COVER_CLOSE,7946.35009765625,-4852.047490754734,2
2015-12-31,OPEN,7946.35009765625,4163.58459523273,3
2016-01-04,ROLL_CALL,7791.2998046875,9217.585318494022,3
2016-01-04,FLY_CLOSE,7791.2998046875,-19115.89113825059,3
2016-01-07,OPEN,7568.2998046875,2193.3428602226086,2
2016-01-12,ROLL_CALL,7510.2998046875,478.46902699948134,2
2016-01-14,COVER_CLOSE,7536.7998046875,-2575.744838861722,2
2016-01-14,OPEN,7536.7998046875,1666.607339323366,2
2016-01-15,ROLL_CALL,7437.7998046875,3281.5902642742167,2
2016-01-18,ROLL_CALL,7351.0,5296.682975983304,2
2016-01-19,ROLL_PUT,7435.10009765625,4332.987283572307,2
2016-01-19,FLY_CLOSE,7435.10009765625,-20441.40461075375,2
2016-01-21,OPEN,7276.7998046875,4150.637291126244,3
2016-01-22,ROLL_PUT,7422.4501953125,9162.066543152941,3
2016-01-28,COVER_CLOSE,7424.64990234375,-12182.99603685602,3
2016-01-28,OPEN,7424.64990234375,2268.401763585788,2
2016-01-29,ROLL_PUT,7563.5498046875,5556.954142731198,2
2016-02-02,ROLL_CALL,7455.5498046875,6166.112363622482,2
2016-02-04,ROLL_CALL,7404.0,4516.17692554758,2
2016-02-04,FLY_CLOSE,7404.0,-22090.023235917826,2
2016-02-04,OPEN,7404.0,2299.442931610633,2
2016-02-05,ROLL_PUT,7489.10009765625,2138.918557876297,2
2016-02-08,ROLL_CALL,7387.25,2585.38527924536,2
2016-02-09,ROLL_CALL,7298.2001953125,5907.162054984553,2
2016-02-11,COVER_CLOSE,6976.35009765625,-28962.756507806655,2
2016-02-11,OPEN,6976.35009765625,2109.2261915056342,2
2016-02-15,ROLL_PUT,7162.9501953125,3496.442445113964,2
2016-02-16,ROLL_CALL,7048.25,3715.4823925813953,2
2016-02-18,ROLL_PUT,7191.75,6401.689033497561,2
2016-02-18,COVER_CLOSE,7191.75,-19927.23912201283,2
2016-02-18,OPEN,7191.75,1527.076039402169,2
2016-02-23,ROLL_CALL,7109.5498046875,604.0524654042835,2
2016-02-24,ROLL_CALL,7018.7001953125,1602.1528695170334,2
2016-02-25,ROLL_CALL,6970.60009765625,1144.1799907970205,2
2016-02-25,COVER_CLOSE,6970.60009765625,-5837.3980021687685,2
2016-02-25,OPEN,6970.60009765625,1581.0108849613239,2
2016-02-26,ROLL_PUT,7029.75,874.8245242916985,2
2016-03-01,ROLL_PUT,7222.2998046875,5552.801894039807,2
2016-03-02,ROLL_PUT,7368.85009765625,7880.97696399722,2
2016-03-03,COVER_CLOSE,7475.60009765625,-14232.307450427388,2
2016-03-03,OPEN,7475.60009765625,1190.1515493223635,1
2016-03-09,ROLL_PUT,7531.7998046875,-74.39433378665542,1
2016-03-10,COVER_CLOSE,7486.14990234375,-877.6242608024806,1
2016-03-10,OPEN,7486.14990234375,1287.531222082637,1
2016-03-14,ROLL_PUT,7538.75,-71.0458399993914,1
2016-03-15,ROLL_CALL,7460.60009765625,1.18479440596019,1
2016-03-17,ROLL_PUT,7512.5498046875,-128.99414708150914,1
2016-03-17,COVER_CLOSE,7512.5498046875,-740.7810300347481,1
2016-03-17,OPEN,7512.5498046875,2170.1292688807393,2
2016-03-18,ROLL_PUT,7604.35009765625,1216.4850920234128,2
2016-03-21,ROLL_PUT,7704.25,3420.3393820499723,2
2016-03-28,ROLL_CALL,7615.10009765625,1335.590785146225,2
2016-03-28,COVER_CLOSE,7615.10009765625,-4914.6922768771165,2
2016-03-31,OPEN,7738.39990234375,2355.101867099741,2
2016-04-05,ROLL_CALL,7603.2001953125,2252.0916544601446,2
2016-04-07,ROLL_CALL,7546.4501953125,1620.027920503615,2
2016-04-07,COVER_CLOSE,7546.4501953125,-6848.599388282234,2
2016-04-07,OPEN,7546.4501953125,2055.869337928316,5
2016-04-11,ROLL_PUT,7671.39990234375,6783.0549373434205,5
2016-04-12,ROLL_PUT,7708.9501953125,2184.097338124427,5
2016-04-18,COVER_CLOSE,7914.7001953125,-14388.178795289306,5
2016-04-21,OPEN,7912.0498046875,2386.857570420702,2
2016-04-25,ROLL_CALL,7855.0498046875,701.6456351934285,2
2016-04-26,ROLL_PUT,7962.64990234375,2658.042402206332,2
2016-04-28,ROLL_CALL,7847.25,4914.5694977299045,2
2016-04-28,FLY_CLOSE,7847.25,-14846.086256703016,2
2016-04-28,OPEN,7847.25,2027.9304169406919,2
2016-05-02,ROLL_CALL,7805.89990234375,31.49178150684537,2
2016-05-03,ROLL_CALL,7747.0,1317.755407553194,2
2016-05-04,ROLL_CALL,7706.5498046875,1495.2668764965554,2
2016-05-05,COVER_CLOSE,7735.5,-5729.690669341558,2
2016-05-05,OPEN,7735.5,2560.9277483848855,2
2016-05-09,ROLL_PUT,7866.0498046875,2759.5685180588675,2
2016-05-12,ROLL_PUT,7900.39990234375,603.200250569299,2
2016-05-12,COVER_CLOSE,7900.39990234375,-5207.775246356893,2
2016-05-12,OPEN,7900.39990234375,2956.3204602778296,2
2016-05-13,ROLL_CALL,7814.89990234375,3136.812179131464,2
2016-05-17,ROLL_PUT,7890.75,2498.0528199419628,2
2016-05-19,COVER_CLOSE,7783.39990234375,-11001.032542664454,2
2016-05-19,OPEN,7783.39990234375,2038.3506156185963,2
2016-05-20,ROLL_CALL,7749.7001953125,1769.152776004908,2
2016-05-25,ROLL_PUT,7934.89990234375,7873.418574219286,2
2016-05-25,FLY_CLOSE,7934.89990234375,-17561.154255405214,2
2016-05-26,OPEN,8069.64990234375,1390.6340593115551,2
2016-05-27,ROLL_PUT,8156.64990234375,2518.377619503911,2
2016-06-02,ROLL_PUT,8218.9501953125,1215.4071989999215,2
2016-06-02,COVER_CLOSE,8218.9501953125,-5024.502168315251,2
2016-06-02,OPEN,8218.9501953125,1772.6234637546868,2
2016-06-07,ROLL_PUT,8266.4501953125,803.4413362023222,2
2016-06-09,ROLL_CALL,8203.599609375,1019.1106309903762,2
2016-06-09,COVER_CLOSE,8203.599609375,-4932.7451635700645,2
2016-06-09,OPEN,8203.599609375,1508.5964575826165,2
2016-06-13,ROLL_CALL,8110.60009765625,1343.864684949394,2
2016-06-15,ROLL_PUT,8206.599609375,1506.913502745663,2
2016-06-16,ROLL_CALL,8140.75,744.8706527754314,2
2016-06-16,COVER_CLOSE,8140.75,-7382.907970631768,2
2016-06-16,OPEN,8140.75,1854.7840866482416,2
2016-06-17,ROLL_PUT,8170.2001953125,521.2326622214628,2
2016-06-20,ROLL_PUT,8238.5,2687.782046387581,2
2016-06-22,ROLL_CALL,8203.7001953125,676.0868093963197,2
2016-06-23,ROLL_PUT,8270.4501953125,1932.789574469753,2
2016-06-23,FLY_CLOSE,8270.4501953125,-7066.777785236739,2
2016-06-23,OPEN,8270.4501953125,4802.484549746157,6
2016-06-29,ROLL_CALL,8204.0,11372.503249565201,6
2016-06-29,FLY_CLOSE,8204.0,-24193.136640628327,6
2016-06-30,OPEN,8287.75,1786.0681344962813,2
2016-07-01,ROLL_PUT,8328.349609375,490.48098957804007,2
2016-07-04,ROLL_PUT,8370.7001953125,1535.0426024137619,2
2016-07-07,COVER_CLOSE,8337.900390625,-4555.243660762302,2
2016-07-07,OPEN,8337.900390625,1812.8124973151403,2
2016-07-11,ROLL_PUT,8467.900390625,4557.717081782748,2
2016-07-12,ROLL_PUT,8521.0498046875,3411.399823867129,2
2016-07-12,FLY_CLOSE,8521.0498046875,-12167.363607168161,2
2016-07-14,OPEN,8565.0,2634.027035725238,2
2016-07-18,ROLL_CALL,8508.7001953125,977.3673087771676,2
2016-07-21,COVER_CLOSE,8510.099609375,-3488.709804869575,2
2016-07-21,OPEN,8510.099609375,1867.0046592009085,2
2016-07-25,ROLL_PUT,8635.650390625,1417.193468565706,2
2016-07-26,ROLL_CALL,8590.650390625,552.6126208065206,2
2016-07-28,ROLL_PUT,8666.2998046875,2143.5279827873987,2
2016-07-28,FLY_CLOSE,8666.2998046875,-6937.899428753485,2
2016-07-28,OPEN,8666.2998046875,2663.8711959476846,2
2016-07-29,ROLL_CALL,8638.5,829.6966547678232,2
2016-08-02,ROLL_CALL,8622.900390625,834.1146372518542,2
2016-08-03,ROLL_CALL,8544.849609375,4347.806946564905,2
2016-08-03,FLY_CLOSE,8544.849609375,-11876.344017097133,2
2016-08-04,OPEN,8551.099609375,3253.0004329338417,5
2016-08-05,ROLL_PUT,8683.150390625,11678.132337738754,5
2016-08-05,FLY_CLOSE,8683.150390625,-23162.529134675075,5
2016-08-11,OPEN,8592.150390625,2348.708085296815,2
2016-08-16,ROLL_PUT,8642.5498046875,560.9465726201549,2
2016-08-18,ROLL_PUT,8673.25,592.8495355164179,2
2016-08-18,COVER_CLOSE,8673.25,-4068.1168706386015,2
2016-08-18,OPEN,8673.25,2900.3185792738514,5
2016-08-22,ROLL_CALL,8629.150390625,3225.932837508163,5
2016-08-25,ROLL_CALL,8592.2001953125,751.8728003265223,5
2016-08-25,COVER_CLOSE,8592.2001953125,-8421.70396645335,5
2016-08-25,OPEN,8592.2001953125,3078.7927175609093,5
2016-08-30,ROLL_PUT,8744.349609375,14172.960910678725,5
2016-08-30,FLY_CLOSE,8744.349609375,-24789.60786815209,5
2016-09-01,OPEN,8774.650390625,2926.3315472961585,2
2016-09-06,ROLL_PUT,8943.0,6513.528722633266,2
2016-09-06,FLY_CLOSE,8943.0,-12781.486898102032,2
2016-09-08,OPEN,8952.5,2183.7558121285333,2
2016-09-09,ROLL_CALL,8866.7001953125,4526.7584996774,2
2016-09-15,COVER_CLOSE,8742.5498046875,-9191.05728832735,2
2016-09-15,OPEN,8742.5498046875,2743.1566387350545,2
2016-09-19,ROLL_PUT,8808.400390625,1502.1774823609885,2
2016-09-21,ROLL_CALL,8777.150390625,650.162704172161,2
2016-09-22,ROLL_PUT,8867.4501953125,3891.6324022152894,2
2016-09-22,FLY_CLOSE,8867.4501953125,-10857.281394687967,2
2016-09-22,OPEN,8867.4501953125,2431.2651064693605,2
2016-09-23,ROLL_CALL,8831.5498046875,490.5430621046353,2
2016-09-26,ROLL_CALL,8723.0498046875,5102.336516360247,2
2016-09-29,COVER_CLOSE,8591.25,-9649.807312226278,2
2016-09-29,OPEN,8591.25,2250.8694178521105,2
2016-10-03,ROLL_PUT,8738.099609375,4413.297607499175,2
2016-10-06,COVER_CLOSE,8709.5498046875,-6526.876066073743,2
2016-10-06,OPEN,8709.5498046875,1634.2921561007015,2
2016-10-13,ROLL_CALL,8573.349609375,1748.4820324407501,2
2016-10-13,COVER_CLOSE,8573.349609375,-4406.302541829275,2
2016-10-13,OPEN,8573.349609375,1639.5755133970974,2
2016-10-17,ROLL_CALL,8520.400390625,1070.8343532056456,2
2016-10-18,ROLL_PUT,8677.900390625,6196.915509339411,2
2016-10-18,FLY_CLOSE,8677.900390625,-15363.690937403851,2
2016-10-20,OPEN,8699.400390625,2354.166173016339,2
2016-10-25,ROLL_CALL,8691.2998046875,108.07000242013123,2
2016-10-26,ROLL_CALL,8615.25,1162.2406496298672,2
2016-10-27,COVER_CLOSE,8615.25,-4004.6628813966045,2
2016-10-27,OPEN,8615.25,1693.300106763913,2
2016-11-02,ROLL_CALL,8514.0,843.6990772408121,2
2016-11-03,ROLL_CALL,8484.9501953125,963.9835987892634,2
2016-11-03,COVER_CLOSE,8484.9501953125,-3662.4574145449724,2
2016-11-03,OPEN,8484.9501953125,2093.192261636247,2
2016-11-04,ROLL_CALL,8433.75,595.3090611883389,2
2016-11-07,ROLL_PUT,8497.0498046875,750.4632245101188,2
2016-11-08,ROLL_PUT,8543.5498046875,2497.8219806551083,2
2016-11-10,COVER_CLOSE,8525.75,-9304.58123881407,2
2016-11-10,OPEN,8525.75,2761.377126103326,2
2016-11-11,ROLL_CALL,8296.2998046875,9846.296633734637,2
2016-11-11,FLY_CLOSE,8296.2998046875,-18187.03161537404,2
2016-11-17,OPEN,8079.9501953125,2256.987685853502,2
2016-11-21,ROLL_CALL,7929.10009765625,3048.4171277039327,2
2016-11-23,ROLL_PUT,8033.2998046875,2500.379186547561,2
2016-11-24,ROLL_CALL,7965.5,1291.4665560957003,2
2016-11-24,COVER_CLOSE,7965.5,-12769.383367721763,2
2016-11-24,OPEN,7965.5,939.6131319043586,1
2016-11-25,ROLL_PUT,8114.2998046875,2386.2646468355965,1
2016-11-30,ROLL_PUT,8224.5,2659.9162450002505,1
2016-12-01,COVER_CLOSE,8192.900390625,-6033.5319849228645,1
2016-12-01,OPEN,8192.900390625,821.4374764180889,1
2016-12-02,ROLL_CALL,8086.7998046875,1227.720323930739,1
2016-12-08,ROLL_PUT,8246.849609375,1751.8001173732857,1
2016-12-08,COVER_CLOSE,8246.849609375,-4950.563668515242,1
2016-12-08,OPEN,8246.849609375,853.0482141706088,1
2016-12-12,ROLL_CALL,8170.7998046875,466.43190550681163,1
2016-12-13,ROLL_PUT,8221.7998046875,-19.17061993953186,1
2016-12-15,ROLL_CALL,8153.60009765625,139.73776658989578,1
2016-12-15,COVER_CLOSE,8153.60009765625,-1392.139392700219,1
2016-12-15,OPEN,8153.60009765625,2265.2564117319607,2
2016-12-19,ROLL_CALL,8104.35009765625,1303.3580478005829,2
2016-12-21,ROLL_CALL,8061.2998046875,208.2037790787134,2
2016-12-22,ROLL_CALL,7979.10009765625,3173.7054279135596,2
2016-12-22,COVER_CLOSE,7979.10009765625,-8054.168311232502,2
2016-12-22,OPEN,7979.10009765625,842.9757895536438,1
2016-12-26,ROLL_CALL,7908.25,753.0744193335561,1
2016-12-27,ROLL_PUT,8032.85009765625,2248.723028245638,1
2016-12-27,FLY_CLOSE,8032.85009765625,-6715.550712385375,1
2016-12-29,OPEN,8103.60009765625,2894.976554560523,2
2016-12-30,ROLL_PUT,8185.7998046875,3114.1881235693986,2
2017-01-05,ROLL_PUT,8273.7998046875,2981.6920370178364,2
2017-01-05,FLY_CLOSE,8273.7998046875,-8161.846813069862,2
2017-01-05,OPEN,8273.7998046875,2511.50372938502,4
2017-01-09,ROLL_CALL,8236.0498046875,516.2820727411824,4
2017-01-10,ROLL_PUT,8288.599609375,1133.6145364694182,4
2017-01-11,ROLL_PUT,8380.650390625,5986.906084256232,4
2017-01-11,FLY_CLOSE,8380.650390625,-17192.495956794064,4
2017-01-12,OPEN,8407.2001953125,3332.0285732193934,2
2017-01-19,ROLL_PUT,8435.099609375,252.72303117106378,2
2017-01-19,COVER_CLOSE,8435.099609375,-2796.14760496953,2
2017-01-19,OPEN,8435.099609375,1213.560288936617,1
2017-01-20,ROLL_CALL,8349.349609375,2122.3186336937824,1
2017-01-20,FLY_CLOSE,8349.349609375,-4581.111971380168,1
2017-02-02,OPEN,8734.25,938.8008786891221,1
2017-02-06,ROLL_PUT,8801.0498046875,132.08073512568075,1
2017-02-09,COVER_CLOSE,8778.400390625,-1106.1179201246182,1
2017-02-09,OPEN,8778.400390625,989.4469607955634,1
2017-02-15,ROLL_CALL,8724.7001953125,561.0329934049666,1
2017-02-16,ROLL_PUT,8778.0,340.3782469408884,1
2017-02-16,COVER_CLOSE,8778.0,-2882.1497975802176,1
2017-02-16,OPEN,8778.0,3069.8023985725845,2
2017-02-17,ROLL_PUT,8821.7001953125,730.6640093324356,2
2017-02-20,ROLL_PUT,8879.2001953125,1589.7434437810318,2
2017-02-21,ROLL_PUT,8907.849609375,966.7900056969229,2
2017-02-22,ROLL_PUT,8926.900390625,1242.389282682555,2
2017-02-22,FLY_CLOSE,8926.900390625,-8303.101378596788,2
2017-02-23,OPEN,8939.5,1233.2683990341782,1
2017-02-27,ROLL_CALL,8896.7001953125,335.5639485947087,1
2017-02-28,ROLL_CALL,8879.599609375,476.21023711108376,1
2017-03-01,ROLL_PUT,8945.7998046875,1354.1119078040729,1
2017-03-01,FLY_CLOSE,8945.7998046875,-4781.972321418413,1
2017-03-02,OPEN,8899.75,6361.688092065209,5
2017-03-03,FLY_CLOSE,8897.5498046875,-10608.538254331183,5
2017-03-09,OPEN,8927.0,3653.5234300482534,4
2017-03-16,COVER_CLOSE,9153.7001953125,-13568.582069116603,4
2017-03-16,OPEN,9153.7001953125,1881.9604324609986,3
2017-03-20,ROLL_CALL,9126.849609375,597.6945468860208,3
2017-03-22,ROLL_CALL,9030.4501953125,6187.831381831142,3
2017-03-22,FLY_CLOSE,9030.4501953125,-12234.36982378531,3
2017-03-23,OPEN,9086.2998046875,1094.0731743725885,1
2017-03-27,ROLL_CALL,9045.2001953125,789.5533424120758,1
2017-03-28,ROLL_PUT,9100.7998046875,491.88204836734576,1
2017-03-29,ROLL_PUT,9143.7998046875,1604.8069820178207,1
2017-03-29,FLY_CLOSE,9143.7998046875,-5626.5187277990935,1
2017-03-30,OPEN,9173.75,1538.137366563094,3
2017-04-03,ROLL_PUT,9237.849609375,1844.3710003033216,3
2017-04-05,ROLL_PUT,9265.150390625,987.1553221138352,3
2017-04-06,COVER_CLOSE,9261.9501953125,-5560.303786887857,3
2017-04-06,OPEN,9261.9501953125,1057.0984147732063,1
2017-04-07,ROLL_CALL,9198.2998046875,1070.387918491897,1
2017-04-13,ROLL_CALL,9150.7998046875,796.8119480197395,1
2017-04-13,FLY_CLOSE,9150.7998046875,-2593.5123699080286,1
2017-04-13,OPEN,9150.7998046875,3826.986065933119,2
2017-04-18,ROLL_CALL,9105.150390625,2054.13764937076,2
2017-04-18,FLY_CLOSE,9105.150390625,-6851.037792275134,2
2017-04-20,OPEN,9136.400390625,1425.9672599109638,1
2017-04-21,ROLL_CALL,9119.400390625,419.20477080509784,1
2017-04-24,ROLL_PUT,9217.9501953125,2270.540577091398,1
2017-04-24,FLY_CLOSE,9217.9501953125,-5686.323794357936,1
2017-04-27,OPEN,9342.150390625,3622.3386823199407,4
2017-04-28,ROLL_CALL,9304.0498046875,1722.2357795173784,4
2017-05-04,ROLL_PUT,9359.900390625,2136.370919781426,4
2017-05-04,FLY_CLOSE,9359.900390625,-10390.860858100255,4
2017-05-04,OPEN,9359.900390625,1334.6743582033894,1
2017-05-05,ROLL_CALL,9285.2998046875,1238.3100314627818,1
2017-05-05,FLY_CLOSE,9285.2998046875,-3676.564848731662,1
2017-05-11,OPEN,9422.400390625,2217.481002577266,3
2017-05-16,ROLL_PUT,9512.25,4164.388931653696,3
2017-05-16,FLY_CLOSE,9512.25,-9189.766845886055,3
2017-05-18,OPEN,9429.4501953125,1309.522059393746,1
2017-05-23,ROLL_CALL,9386.150390625,208.69961676508467,1
2017-05-24,ROLL_CALL,9360.5498046875,993.0737409592746,1
2017-05-24,FLY_CLOSE,9360.5498046875,-2787.5862143041154,1
2017-05-25,OPEN,9509.75,1210.3332581729762,1
2017-05-26,ROLL_PUT,9595.099609375,1788.711628480154,1
2017-05-30,ROLL_PUT,9624.5498046875,693.6308764659397,1
2017-05-30,FLY_CLOSE,9624.5498046875,-4628.628746618936,1
2017-06-01,OPEN,9616.099609375,1816.722959515041,3
2017-06-05,ROLL_PUT,9675.099609375,415.45572523453154,3
2017-06-08,COVER_CLOSE,9647.25,-3283.5359245036752,3
2017-06-08,OPEN,9647.25,1977.3916239758782,3
2017-06-12,ROLL_CALL,9616.400390625,714.5734063105128,3
2017-06-15,ROLL_CALL,9578.0498046875,1557.7510356058624,3
2017-06-15,COVER_CLOSE,9578.0498046875,-5782.901701396124,3
2017-06-15,OPEN,9578.0498046875,2077.736130078966,3
2017-06-19,ROLL_PUT,9657.5498046875,5017.122760340673,3
2017-06-19,FLY_CLOSE,9657.5498046875,-10425.641375847163,3
2017-06-22,OPEN,9630.0,4521.136188274998,4
2017-06-23,FLY_CLOSE,9574.9501953125,-8839.171391033255,4
2017-06-29,OPEN,9504.099609375,4305.108669046155,4
2017-06-30,FLY_CLOSE,9520.900390625,-7741.943055102476,4
2017-07-06,OPEN,9674.5498046875,2940.0067168823043,3
2017-07-10,ROLL_PUT,9771.0498046875,6706.1785248176075,3
2017-07-10,FLY_CLOSE,9771.0498046875,-14018.970524796954,3
2017-07-13,OPEN,9891.7001953125,1438.580945007481,1
2017-07-18,ROLL_CALL,9827.150390625,1847.1250616970908,1
2017-07-18,FLY_CLOSE,9827.150390625,-4678.637234859637,1
2017-07-20,OPEN,9873.2998046875,1675.8874065141054,1
2017-07-21,ROLL_PUT,9915.25,455.11721139160534,1
2017-07-24,ROLL_PUT,9966.400390625,1209.959502377154,1
2017-07-24,FLY_CLOSE,9966.400390625,-4112.978601301785,1
2017-07-27,OPEN,10020.5498046875,1925.7261899330351,3
2017-07-31,ROLL_PUT,10077.099609375,521.9582108589234,3
2017-08-01,ROLL_PUT,10114.650390625,2865.576877074708,3
2017-08-01,FLY_CLOSE,10114.650390625,-8240.248293817775,3
2017-08-03,OPEN,10013.650390625,2338.2511040845247,3
2017-08-04,ROLL_PUT,10066.400390625,1251.3892805038026,3
2017-08-08,ROLL_CALL,9978.5498046875,5773.609844957018,3
2017-08-08,FLY_CLOSE,9978.5498046875,-14332.665045595317,3
2017-08-10,OPEN,9820.25,1785.608434217218,1
2017-08-11,ROLL_CALL,9710.7998046875,2887.2645510156603,1
2017-08-11,FLY_CLOSE,9710.7998046875,-6639.937936086068,1
2017-08-17,OPEN,9904.150390625,1015.0396340764069,2
2017-08-18,ROLL_CALL,9837.400390625,1567.613510132926,2
2017-08-21,ROLL_CALL,9754.349609375,2929.064837176314,2
2017-08-23,ROLL_PUT,9852.5,3441.2203882108593,2
2017-08-23,FLY_CLOSE,9852.5,-14030.495421206073,2
2017-08-24,OPEN,9857.0498046875,1003.926092772851,1
